Against Voucher Type,Против Вауцер Типе,
Age,Старост,
Age (Days),Старост (Дани),
Ageing Based On,Старење Басед Он,
Ageing Range 1,Старење Опсег 1,
Ageing Range 2,Старење Опсег 2,
Ageing Range 3,Старење Опсег 3,
Agriculture,Пољопривреда,
Agriculture (beta),Пољопривреда (бета),
Airline,Ваздушна линија,
All Accounts,Сви рачуни,
All Addresses.,Све адресе.,
All Assessment Groups,Све процене Групе,
All BOMs,sve БОМ,
All Contacts.,Сви контакти.,
All Customer Groups,Все Группы клиентов,
All Day,Целодневни,
All Departments,Сви одјели,
All Healthcare Service Units,Све јединице за здравствену заштиту,
All Item Groups,Все Группы товаров,
All Products,Сви производи,
All Products or Services.,Сви производи или услуге.,
All Student Admissions,Све Студент Пријемни,
All Supplier Groups,Све групе добављача,
All Supplier scorecards.,Све испоставне картице.,
All Territories,Все территории,
All Warehouses,sve складишта,
All communications including and above this shall be moved into the new Issue,"Све комуникације, укључујући и изнад њих, биће премјештене у ново издање",
All items have already been transferred for this Work Order.,Сви предмети су већ пренети за овај радни налог.,
All other ITC,Сви остали ИТЦ,
All the mandatory Task for employee creation hasn't been done yet.,Сва обавезна задатка за стварање запослених још није завршена.,
Allocate Payment Amount,Издвојити Износ за плаћање,
Allocated Amount,Додијељени износ,
Allocating leaves...,Расподјела листова ...,
Already record exists for the item {0},Већ постоји запис за ставку {0},
"Already set default in pos profile {0} for user {1}, kindly disabled default","Већ је постављено подразумевано у профилу пос {0} за корисника {1}, љубазно онемогућено подразумевано",
Alternate Item,Алтернативна јединица,
Alternative item must not be same as item code,Алтернативна ставка не сме бити иста као код ставке,
Amended From,Измењена од,
Amount,Износ,
Amount After Depreciation,Износ Након Амортизација,
Amount of Integrated Tax,Износ интегрисаног пореза,
Amount of TDS Deducted,Износ ТДС одбијен,
Amount should not be less than zero.,Износ не сме бити мањи од нуле.,
Amount to Bill,Износ на Предлог закона,
Amount {0} {1} against {2} {3},Износ {0} {1} против {2} {3},
Amount {0} {1} deducted against {2},Износ {0} {1} одузима од {2},
Amount {0} {1} transferred from {2} to {3},Износ {0} {1} је прешао из {2} у {3},
Amount {0} {1} {2} {3},Износ {0} {1} {2} {3},
Amt,Амт,
"An Item Group exists with same name, please change the item name or rename the item group","Пункт Группа существует с тем же именем , пожалуйста, измените имя элемента или переименовать группу товаров",
An academic term with this 'Academic Year' {0} and 'Term Name' {1} already exists. Please modify these entries and try again.,Академски назив са овим &#39;школској&#39; {0} и &#39;Рок име&#39; {1} већ постоји. Молимо Вас да измените ове ставке и покушајте поново.,
An error occurred during the update process,Дошло је до грешке током процеса ажурирања,
"An item exists with same name ({0}), please change the item group name or rename the item","Элемент существует с тем же именем ({0} ) , пожалуйста, измените название группы или переименовать пункт",
Analyst,аналитичар,
Annual Billing: {0},Годишња плаћања: {0},
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},Још један запис о буџету &#39;{0}&#39; већ постоји {1} &#39;{2}&#39; и рачун &#39;{3}&#39; за фискалну годину {4},
Another Period Closing Entry {0} has been made after {1},Другой Период Окончание Вступление {0} был сделан после {1},
Another Sales Person {0} exists with the same Employee id,Још једна особа Продаја {0} постоји са истим запослених ид,
Antibiotic,Антибиотик,
Apparel & Accessories,Одећа и прибор,
Applicable For,Применимо для,
"Applicable if the company is SpA, SApA or SRL","Применљиво ако је компанија СпА, САпА или СРЛ",
Applicable if the company is a limited liability company,Применљиво ако је компанија са ограниченом одговорношћу,
Applicable if the company is an Individual or a Proprietorship,Применљиво ако је компанија физичка особа или власништво,
Application of Funds (Assets),Применение средств ( активов ),
Applied,примењен,
Appointment Confirmation,Потврда о именовању,
Appointment Duration (mins),Трајање именовања (мин),
Appointment Type,Тип именовања,
Appointment {0} and Sales Invoice {1} cancelled,Именовање {0} и фактура за продају {1} отказана,
Appointments and Encounters,Именовања и сусрети,
Appointments and Patient Encounters,Именовања и сусрети са пацијентима,
Appraisal {0} created for Employee {1} in the given date range,Оценка {0} создан Требуются {1} в указанный диапазон дат,
Approving Role cannot be same as role the rule is Applicable To,"Утверждении роль не может быть такой же, как роль правило применимо к",
Approving User cannot be same as user the rule is Applicable To,"Утверждении покупатель не может быть такой же, как пользователь правило применимо к",
"Apps using current key won't be able to access, are you sure?","Апликације које користе тренутни кључ неће моћи да приступе, да ли сте сигурни?",
Are you sure you want to cancel this appointment?,Да ли сте сигурни да желите да откажете овај термин?,
Arrear,Заостатак,
As Examiner,Као испитивач,
As On Date,Као и на датум,
As Supervisor,Као супервизор,
As per rules 42 & 43 of CGST Rules,Према правилима 42 и 43 ЦГСТ правила,
As per section 17(5),Према члану 17 (5),
Assessment,Процена,
Assessment Criteria,Критеријум за процену,
Assessment Group,Студијске групе,
Assessment Group: ,Процена група:,
Assessment Plan,Процена план,
Assessment Plan Name,Назив плана процене,
Assessment Report,Извештај процене,
Assessment Reports,Извештаји о процени,
Assessment Result,Процена резултата,
Assessment Result record {0} already exists.,Оцењивање Резултат записа {0} већ постоји.,
Asset,преимућство,
Asset Category,средство Категорија,
Asset Category is mandatory for Fixed Asset item,Средство Категорија је обавезна за фиксне тачке средстава,
Asset Maintenance,Одржавање имовине,
Asset Movement,средство покрет,
Asset Movement record {0} created,Кретање средство запис {0} је направљена,
Asset Name,Назив дела,
Asset Received But Not Billed,Имовина је примљена али није фактурисана,
Asset Value Adjustment,Подешавање вредности активе,
"Asset cannot be cancelled, as it is already {0}","Средство не може бити поништена, као што је већ {0}",
Asset scrapped via Journal Entry {0},Средство укинуо преко књижење {0},
"Asset {0} cannot be scrapped, as it is already {1}","Средство {0} не може бити укинута, јер је већ {1}",
Asset {0} does not belong to company {1},Средство {0} не припада компанији {1},
Asset {0} must be submitted,Средство {0} мора да се поднесе,
Assets,Средства,
Assign To,Додели,
Associate,помоћник,
At least one mode of payment is required for POS invoice.,Најмање један начин плаћања је потребно за ПОС рачуна.,
Atleast one item should be entered with negative quantity in return document,Барем једна ставка треба унети у негативном количином у повратном документа,
Atleast one of the Selling or Buying must be selected,Барем један од продајете или купујете морају бити изабрани,
Atleast one warehouse is mandatory,Атлеаст једно складиште је обавезно,
Attach Logo,Прикрепите логотип,
Attachment,Прилог,
Attachments,Прилози,
Attendance can not be marked for future dates,Гледалаца не може бити означен за будуће датуме,
Attendance date can not be less than employee's joining date,Датум Присуство не може бити мањи од уласку датума запосленог,
Attendance for employee {0} is already marked,Посещаемость за работника {0} уже отмечен,
Attendance has been marked successfully.,Присуство је успешно обележен.,
Attendance not submitted for {0} as {1} on leave.,Присуство није послато за {0} као {1} на одсуству.,
Attribute table is mandatory,Атрибут сто је обавезно,
Attribute {0} selected multiple times in Attributes Table,Атрибут {0} изабран више пута у атрибутима табели,
Authorized Signatory,Овлашћени потписник,
Auto Material Requests Generated,Аутоматско Материјал Захтеви Генератед,
Auto Repeat,Ауто Репеат,
Auto repeat document updated,Аутоматско понављање документа је ажурирано,
Automotive,аутомобилски,
Available,Доступно,
Available Qty,Доступно ком,
Available Selling,Доступна продаја,
Available for use date is required,Потребан је датум употребе,
Available slots,Доступни слотови,
Available {0},Доступно {0},
Available-for-use Date should be after purchase date,Датум доступан за коришћење треба да буде након датума куповине,
Average Age,Просек година,
Average Rate,Просечна стопа,
Avg Daily Outgoing,Просек Дневни Одлазећи,
Avg. Buying Price List Rate,Авг. Стопа листе куповних цена,
Avg. Selling Price List Rate,Авг. Продајна ценовна листа,
Avg. Selling Rate,Про. Продајни,
BOM,БОМ,
BOM Browser,БОМ Бровсер,
BOM No,БОМ Нема,
BOM Rate,БОМ курс,
BOM Stock Report,БОМ Сток Извештај,
BOM and Manufacturing Quantity are required,БОМ и Производња Количина се тражи,
BOM does not contain any stock item,БОМ не садржи никакву стоцк итем,
BOM {0} does not belong to Item {1},БОМ {0} не припада тачком {1},
BOM {0} must be active,БОМ {0} мора бити активна,
BOM {0} must be submitted,БОМ {0} мора да се поднесе,
Balance,Баланс,
Balance (Dr - Cr),Баланс (Др - Цр),
Balance ({0}),Баланс ({0}),
Balance Qty,Стање Кол,
Balance Sheet,баланс,
Balance Value,Биланс Вредност,
Balance for Account {0} must always be {1},Весы для счета {0} должен быть всегда {1},
Bank,банка,
Bank Account,Банковни рачун,
Bank Accounts,Банковни рачуни,
Bank Draft,Банка Нацрт,
Bank Name,Име банке,
Bank Overdraft Account,Банк Овердрафт счета,
Bank Reconciliation,Банка помирење,
Bank Reconciliation Statement,Банка помирење Изјава,
Bank Statement,Извод из банке,
Bank Statement Settings,Поставке банке,
Bank Statement balance as per General Ledger,Банка Биланс по Главној књизи,
Bank account cannot be named as {0},Жиро рачун не може бити именован као {0},
Bank/Cash transactions against party or for internal transfer,Банка / Новчане трансакције против странке или за интерни трансфер,
Banking,Банкарство,
Banking and Payments,Банкарство и плаћања,
Barcode {0} already used in Item {1},Штрих {0} уже используется в пункте {1},
Barcode {0} is not a valid {1} code,Бар код {0} није важећи {1} код,
Base URL,База УРЛ,
Based On,На Дана,
Based On Payment Terms,На основу услова плаћања,
Batch,Серија,
Batch Entries,Батцх Ентриес,
Batch ID is mandatory,Батцх ИД је обавезна,
Batch Inventory,Серија Инвентар,
Batch Name,батцх Име,
Batch No,Групно Нема,
Batch number is mandatory for Item {0},Број партије је обавезна за ставку {0},
Batch {0} of Item {1} has expired.,Батцх {0} од тачке {1} је истекао.,
Batch {0} of Item {1} is disabled.,Батцх {0} у ставку {1} је онемогућен.,
Batch: ,Батцх:,
Batches,Пакети,
Become a Seller,Постаните продавац,
Bill,рачун,
Bill Date,Бил Датум,
Bill No,Бил Нема,
Bill of Materials,Саставница,
Bill of Materials (BOM),Саставнице (БОМ),
Billable Hours,Сати на наплату,
Billed,Изграђена,
Billed Amount,Изграђена Износ,
Billing Address,Адреса за наплату,
Billing Address is same as Shipping Address,Адреса за наплату једнака је адреси за доставу,
Billing Amount,Обрачун Износ,
Billing Status,Обрачун статус,
Billing currency must be equal to either default company's currency or party account currency,Валута за обрачун мора бити једнака валути валуте компаније или валуте партијског рачуна,
Bills raised by Suppliers.,Рачуни подигао Добављачи.,
Bills raised to Customers.,Рачуни подигао купцима.,
Biotechnology,биотехнологија,
Black,Црн,
Blanket Orders from Costumers.,Чарде наруџбе купаца.,
Block Invoice,Блок фактура,
Boms,БОМ,
Both Trial Period Start Date and Trial Period End Date must be set,Морају се подесити датум почетка пробног периода и датум завршетка пробног периода,
Both Warehouse must belong to same Company,Оба Магацин мора припадати истој компанији,
Branch,Филијала,
Broadcasting,радиодифузија,
Brokerage,посредништво,
Browse BOM,Бровсе БОМ,
Budget Against,буџет protiv,
Budget List,Буџетска листа,
Budget Variance Report,Буџет Разлика извештај,
Budget cannot be assigned against Group Account {0},Буџет не може бити додељен против групе рачуна {0},
"Budget cannot be assigned against {0}, as it's not an Income or Expense account","Буџет не може се одредити према {0}, јер то није прихода или расхода рачун",
Buildings,zgrade,
Bundle items at time of sale.,Бундле ставке у време продаје.,
Business Development Manager,Менаџер за пословни развој,
Buy,купити,
Buying,Куповина,
Buying Amount,Куповина Износ,
Buying Price List,Куповни ценовник,
Buying Rate,Стопа куповине,
"Buying must be checked, if Applicable For is selected as {0}","Куповина се мора проверити, ако је применљиво Јер је изабрана као {0}",
By {0},До {0},
Bypass credit check at Sales Order ,Бипасс кредитна провјера на Продајни налог,
C-Form records,Ц - Форма евиденција,
C-form is not applicable for Invoice: {0},Ц облик није применљив за фактуре: {0},
CEO,Директор,
CESS Amount,ЦЕСС износ,
CGST Amount,ЦГСТ Износ,
CRM,ЦРМ,
CWIP Account,ЦВИП налог,
Calculated Bank Statement balance,Обрачуната банка Биланс,
Campaign,Кампања,
Can be approved by {0},Может быть одобрено {0},
"Can not filter based on Account, if grouped by Account","Не можете да филтрирате на основу налога , ако груписани по налогу",
"Can not filter based on Voucher No, if grouped by Voucher","Не можете да филтрирате на основу ваучер Не , ако груписани по ваучер",
"Can not mark Inpatient Record Discharged, there are Unbilled Invoices {0}","Не могу означи запис хроничних болести, постоје необрачунане фактуре {0}",
Can only make payment against unbilled {0},Може само извршити уплату против ненаплаћене {0},
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',"Можете обратиться строку , только если тип заряда «О Предыдущая сумма Row » или « Предыдущая Row Всего""",
"Can't change valuation method, as there are transactions against some items which does not have it's own valuation method","Не могу променити метод процене, јер постоје трансакције против неких ставки које га нема сопствену метод вредновања",
Can't create standard criteria. Please rename the criteria,Не могу да креирам стандардне критеријуме. Преименујте критеријуме,
Cancel,Отказати,
Cancel Material Visit {0} before cancelling this Warranty Claim,Одбацити Материјал Посетите {0} пре отказивања ове гаранцији,
Cancel Material Visits {0} before cancelling this Maintenance Visit,Отменить Материал просмотров {0} до отмены этого обслуживания визит,
Cancel Subscription,Отказати претплату,
Cancel the journal entry {0} first,Поништите унос текста {0},
Canceled,Отказано,
"Cannot Submit, Employees left to mark attendance","Не могу да пошаљем, Запослени су оставили да означе присуство",
Cannot be a fixed asset item as Stock Ledger is created.,Не може бити основна ставка средства као што је креирана књига залиха.,
Cannot cancel because submitted Stock Entry {0} exists,"Нельзя отменить , потому что представляется со Вступление {0} существует",
Cannot cancel transaction for Completed Work Order.,Не могу отказати трансакцију за Завршени радни налог.,
Cannot cancel {0} {1} because Serial No {2} does not belong to the warehouse {3},Не могу да откажем {0} {1} јер Серијски број {2} не припада складишту {3},
Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item,Не могу мењати атрибуте након трансакције са акцијама. Направите нову ставку и ставите трансфер на нову ставку,
Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,Не можете променити фискалну годину и датум почетка фискалне године Датум завршетка једном Фискална година је сачувана.,
Cannot change Service Stop Date for item in row {0},Није могуће променити датум заустављања услуге за ставку у реду {0},
Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.,Не могу променити својства варијанте након трансакције са акцијама. За то ћете морати направити нову ставку.,
"Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.","Невозможно изменить Базовая валюта компании , потому что есть существующие операции . Сделки должны быть отменены , чтобы поменять валюту .",
Cannot change status as student {0} is linked with student application {1},Не могу да променим статус студента {0} је повезан са применом студентског {1},
Cannot convert Cost Center to ledger as it has child nodes,"Невозможно преобразовать МВЗ в книге , как это имеет дочерние узлы",
Cannot covert to Group because Account Type is selected.,Не могу да цоверт групи јер је изабран Тип рачуна.,
Cannot create Retention Bonus for left Employees,Не могу да креирам Бонус задржавања за леве запослене,
Cannot create a Delivery Trip from Draft documents.,Из Нацрта докумената није могуће креирати путно путовање.,
Cannot deactivate or cancel BOM as it is linked with other BOMs,Не можете деактивирати или отказати БОМ јер је повезан са другим саставница,
"Cannot declare as lost, because Quotation has been made.","Не могу прогласити као изгубљен , јер Понуда је учињен .",
Cannot deduct when category is for 'Valuation' or 'Valuation and Total',"Не можете вычесть , когда категория для "" Оценка "" или "" Оценка и Всего""",
Cannot deduct when category is for 'Valuation' or 'Vaulation and Total',не могу одбити када категорија је за &quot;процену вредности&quot; или &quot;Ваулатион и Тотал &#39;,
"Cannot delete Serial No {0}, as it is used in stock transactions","Не могу да избришем серијски број {0}, као што се користи у промету акција",
Cannot enroll more than {0} students for this student group.,Не могу уписати више од {0} студенте за ову студентској групи.,
Cannot produce more Item {0} than Sales Order quantity {1},"Не можете производить больше элемент {0} , чем количество продаж Заказать {1}",
Cannot promote Employee with status Left,Не могу промовирати запосленика са статусом лево,
Cannot refer row number greater than or equal to current row number for this Charge type,"Не можете обратиться номер строки , превышающую или равную текущему номеру строки для этого типа зарядки",
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,"Невозможно выбрать тип заряда , как «О предыдущего ряда Сумма » или « О предыдущего ряда Всего 'для первой строки",
Cannot set as Lost as Sales Order is made.,Не можете поставити као Лост као Продаја Наручите је направљен .,
Cannot set authorization on basis of Discount for {0},Не удается установить разрешение на основе Скидка для {0},
Cannot set multiple Item Defaults for a company.,Не може се подесити више поставки поставки за предузеће.,
Cannot set quantity less than delivered quantity,Не може се подесити количина мања од испоручене количине,
Cannot set quantity less than received quantity,Не може се поставити количина мања од примљене количине,
Cannot set the field <b>{0}</b> for copying in variants,Не може се поставити поље <b>{0}</b> за копирање у варијантама,
Cannot transfer Employee with status Left,Не можете пренети запослене са статусом Лево,
Cannot {0} {1} {2} without any negative outstanding invoice,Цан нот {0} {1} {2} без негативних изузетан фактура,
Capital Equipments,Капитальные оборудование,
Capital Stock,Капитал Сток,
Capital Work in Progress,Капитални рад је у току,
Cart,Колица,
Cart is Empty,Корпа је празна,
Case No(s) already in use. Try from Case No {0},Случай Нет (ы) уже используется. Попробуйте из дела № {0},
Cash,Готовина,
Cash Flow Statement,Извештај о токовима готовине,
Cash Flow from Financing,Новчани ток од финансирања,
Cash Flow from Investing,Новчани ток од Инвестирање,
Cash Flow from Operations,Новчани ток из пословања,
Cash In Hand,Наличность кассовая,
Cash or Bank Account is mandatory for making payment entry,Наличными или банковский счет является обязательным для внесения записи платежей,
Cashier Closing,Затварање благајника,
Category,Категорија,
Category Name,Име категорије,
Caution,Опрез,
Central Tax,Централни порез,
Certification,Сертификација,
Cess,Цесс,
Change Amount,Промена Износ,
Change Item Code,Промените ставку,
Change Release Date,Промени датум издања,
Change Template Code,Промените шаблон шаблона,
Changing Customer Group for the selected Customer is not allowed.,Промена клијентске групе за изабраног клијента није дозвољена.,
Chapter,Поглавље,
Chapter information.,Информације о поглављу.,
Charge of type 'Actual' in row {0} cannot be included in Item Rate,Начисление типа «Актуальные ' в строке {0} не могут быть включены в пункт Оценить,
Chargeble,Цхаргебле,
Charges are updated in Purchase Receipt against each item,Оптужбе се ажурирају у рачуном против сваке ставке,
"Charges will be distributed proportionately based on item qty or amount, as per your selection","Оптужбе ће бити дистрибуиран пропорционално на основу тачка Количина или износа, по вашем избору",
Chart of Cost Centers,Дијаграм трошкова центара,
Check all,Štiklirati sve,
Checkout,Провери,
Chemical,хемијски,
Cheque,Чек,
Cheque/Reference No,Чек / Референца број,
Cheques Required,Потребно је проверити,
Cheques and Deposits incorrectly cleared,Чекови и депозити погрешно ситуацију,
Child Task exists for this Task. You can not delete this Task.,Цхилд Таск постоји за овај задатак. Не можете да избришете овај задатак.,
Child nodes can be only created under 'Group' type nodes,Дете чворови се може створити само под типа чворова &#39;групе&#39;,
Child warehouse exists for this warehouse. You can not delete this warehouse.,Дете складиште постоји за тог складишта. Ви не можете да избришете ову складиште.,
Circular Reference Error,Циркуларне референце Грешка,
City,Град,
City/Town,Град / Место,
Clay,Цлаи,
Clear filters,Избриши филтере,
Clear values,Јасне вредности,
Clearance Date,Чишћење Датум,
Clearance Date not mentioned,Клиренс Дата не упоминается,
Clearance Date updated,Цлеаранце Датум ажуриран,
Client,Клијент,
Client ID,ИД клијента,
Client Secret,klijent Тајна,
Clinical Procedure,Клиничка процедура,
Clinical Procedure Template,Клинички процедурални шаблон,
Close Balance Sheet and book Profit or Loss.,Затвори Биланс стања и књига добитак или губитак .,
